"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",88549,105244,121349,136484,168810,206754,266334,292975,305425,342371,395146,466393,535997,603863,666552,719775,790646,883959,954823,1022292,1140530,1268312,1409474,1654149,1762077,1890667,2042808,2192597,2322796,2418317,2611881,2810034,3150670,3522279,3808197,4059876,4460377,4831127,5359674,6013135,7108730,7857960,8228289,8525831,8958251
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",801732,896585,1003118,1143879,1306392,1459957,1633382,1882129,2142736,2481004,2885142,3336274,3937578,4457725,5163593,6177645,7064349,7316392,7400608,7726450,8144479,9014256,9802864,10764511,11892273,12910179,14481254,15985712,18113504,21956112,25458500,28345340,28284794,26813639,27456169,28932601,31352524,34524678,36904427,38381324,37450212,39234305,41949472,44958537,47044264
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",96538,113581,137108,165908,189538,219238,259815,301069,353434,415611,489525,558559,662839,765892,908551,1086040,1255550,1346046,1361432,1474709,1662780,1874478,2118568,2359967,2614116,2844717,3056569,3259400,3534721,4056383,4517881,5140271,5294339,5456346,5824196,6060997,6492077,6889878,7202603,7361775,7559636,8035337,8289931,8870640,9421121
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",66618,79973,96732,116507,125525,145126,176472,201148,237954,275693,320836,369197,426520,498445,595740,692074,812066,888684,912755,985800,1146673,1305375,1485398,1658415,1834773,1975307,2080153,2179355,2325910,2662090,2958779,3369345,3508764,3714957,3948726,4095629,4397210,4691685,4839177,4937975,5146333,5457660,5517466,5906467,6304364
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",29920,33608,40376,49401,64013,74112,83343,99921,115480,139918,168689,189362,236319,267447,312811,393966,443484,457362,448677,488909,516107,569103,633170,701552,779343,869410,976416,1080045,1208811,1394293,1559102,1770926,1785575,1741389,1875470,1965368,2094867,2198193,2363426,2423800,2413303,2577677,2772465,2964173,3116757
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",148061,161615,186489,229798,272889,285354,326557,404480,401008,483404,535649,541026,537889,570412,677944,786807,826408,875356,901844,987072,887224,1003291,1096610,1257263,1423392,1763278,1977400,2308134,2500483,2877651,3161827,3038407,4285492,4746535,4680210,4921404,5006159,5569564,5374766,6425126,6152739,6833879,7843236,8517668,9007228
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",3936,8685,7470,21420,41313,20599,14200,26279,1498,9917,21924,-4081,19540,22024,6557,6970,-13138,-8244,-3204,-6111,3914,-1364,4081,11919,21632,13123,13195,-21473,6596,-14407,17804,2987,1835,6500,27535,53445,31691,27223,26052,7851,-3522,23371,10072,29667,14298
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",144125,152930,179019,208378,231576,264755,312357,378201,399510,473487,513725,545107,518349,548388,671387,779837,839546,883600,905048,993183,883310,1004655,1092529,1245344,1401760,1750155,1964205,2329607,2493887,2892058,3144023,3035420,4283657,4740035,4652675,4867959,4974468,5542341,5348714,6417275,6156261,6810508,7833164,8488001,8992930
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",178161,184371,195537,210710,226304,235030,240694,255068,272296,290687,308207,322221,342388,362756,388622,431932,468315,471436,481326,484629,490138,512913,536269,554727,591053,624671,663975,692327,725886,766677,805295,849776,864421,857143,863080,886470,932803,977222,1033527,1068532,1064111,1076631,1114469,1158390,1203345
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",151574,156498,166339,177686,191096,198451,202790,215017,228454,244185,259365,270460,286354,299503,319911,357866,388407,389415,382653,384973,394844,414351,433933,452305,482597,509557,542183,563568,589849,627053,662960,699835,700954,686734,682212,694288,726956,759380,798720,816873,798536,806530,832605,866268,905684
"12420","Austin-Round Rock, TX (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",26587,27873,29198,33024,35208,36579,37904,40051,43842,46502,48842,51761,56034,63253,68711,74066,79908,82021,98673,99656,95294,98562,102336,102422,108456,115114,121792,128759,136037,139624,142335,149941,163467,170409,180868,192182,205847,217842,234807,251659,265575,270101,281864,292122,297661
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",1273119,1356435,1464105,1592117,1815118,2152111,2337539,2754460,2911068,3209663,3823315,4486358,4803320,5223610,5441420,6003678,6441013,6877378,7138240,7823040,8339769,9059704,9666204,10154737,10644979,10892918,11292984,11922433,12262327,13049517,13427259,14277311,15392175,16450187,17507549,19008800,20267376,21675674,23371936,24392200,24141673,25837420,28137079,30061238,30976008
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",1158432,1241079,1337421,1447215,1617756,1842900,2088866,2344404,2585353,2942629,3357761,3852716,4412717,4783301,5102361,5643708,6112594,6455586,6680307,7328281,7867250,8508586,9245547,9673176,9973106,10263999,10753797,11303318,11729145,12647193,13052554,13805319,14923331,15763507,16913960,17974094,19155006,20820917,22162971,23492263,23132191,24224292,25948499,27728633,28521890
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",114687,115356,126684,144902,197362,309211,248673,410056,325715,267034,465554,633642,390603,440309,339059,359970,328419,421792,457933,494759,472519,551118,420657,481561,671873,628919,539187,619115,533182,402324,374705,471992,468844,686680,593589,1034706,1112370,854757,1208965,899937,1009482,1613128,2188580,2332605,2454118
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",325549,330868,336227,336833,343007,344840,356866,366932,372217,377990,393198,406407,418877,433698,446961,459411,474243,486217,497910,510980,527922,549535,569346,589897,599843,614707,620201,626719,634695,643016,655428,663803,676574,694059,714272,736296,760726,784511,803281,818327,830137,841796,849467,855498,864124
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3911,4100,4355,4727,5292,6241,6550,7507,7821,8491,9724,11039,11467,12044,12174,13068,13582,14145,14336,15310,15797,16486,16978,17214,17746,17721,18209,19024,19320,20294,20486,21508,22750,23701,24511,25817,26642,27630,29096,29807,29082,30693,33123,35139,35847
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",1081204,1128156,1213986,1320695,1515906,1808270,1934557,2316198,2440602,2670069,3212093,3724689,3862604,4181200,4272464,4719039,5071711,5408595,5610363,6216737,6481016,7096699,7578346,7818813,8177662,8276251,8518729,8918655,9180520,9810714,10011459,10782074,11601712,12571534,13258917,14602262,15707827,16828261,17947207,18484226,17815828,19151166,20948396,22636018,23489576
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",60467,62598,69095,77995,99706,117906,129759,149765,169934,195935,233037,259937,321457,358405,388511,448453,496649,529879,549651,632336,669729,727997,799104,813302,836513,849749,874038,876902,901940,960039,982156,1052978,1205382,1302453,1401591,1543535,1671192,1768139,1819078,1899422,1859276,1899207,1835596,1947366,2257335
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",30643,31555,34105,38123,48108,56333,62067,70121,79781,91900,111213,121203,153143,171350,184104,209118,236167,256456,273314,316122,337042,363969,403572,411433,426624,440656,457275,462887,470472,503177,513288,549945,603143,647186,685313,750363,816520,879881,921135,1003388,991139,1026733,893039,930306,1204451
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",29824,31043,34990,39872,51598,61573,67692,79644,90153,104035,121824,138734,168314,187055,204407,239335,260482,273423,276337,316214,332687,364028,395532,401869,409889,409093,416763,414015,431468,456862,468868,503033,602239,655267,716278,793172,854672,888258,897943,896034,868137,872474,942557,1017060,1052884
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-43795,-43610,-47069,-50086,-55286,-66732,-86497,-95136,-104753,-110274,-122189,-143566,-140913,-145816,-141608,-151780,-153172,-146302,-125645,-134408,-129851,-146290,-168178,-150773,-147613,-139154,-142113,-130555,-125378,-123363,-93648,-84118,-84865,-112735,-133065,-137388,-156988,-191765,-220554,-247061,-259377,-296391,-339992,-401823,-403881
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",976942,1021948,1097822,1192614,1360914,1623632,1718301,2071297,2165915,2363860,2856867,3321186,3400234,3676979,3742345,4118806,4421890,4732414,4935067,5449993,5681436,6222412,6611064,6854738,7193536,7287348,7502578,7911198,8153202,8727312,8935655,9644978,10311465,11156346,11724261,12921339,13879647,14868357,15907575,16337743,15697175,16955568,18772808,20286829,20828360
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",165816,184547,200828,220153,253553,287239,322135,343104,381443,447534,522338,643575,784775,868476,954357,1087036,1157830,1206048,1221909,1309158,1480011,1538592,1581332,1571761,1601897,1708388,1796593,1908772,2023312,2145163,2172833,2247865,2437889,2436659,2695279,2812969,2927910,3063160,3440794,3619170,3452231,3454861,3945302,4250948,4424110
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",130361,149940,165455,179350,200651,241240,297103,340059,363710,398269,444110,521597,618311,678155,744718,797836,861293,938916,981264,1063889,1178322,1298700,1473808,1728238,1849546,1897182,1993813,2102463,2085813,2177042,2318771,2384468,2642821,2857182,3088009,3274492,3459819,3744157,4023567,4435287,4992267,5426991,5418969,5523461,5723538
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",769798,806021,856138,913899,1030698,1183112,1328140,1489013,1651085,1848379,2092711,2374807,2684596,2907028,3015430,3302082,3606801,3762825,3851827,4223444,4454020,4867590,5207279,5211571,5289006,5437040,5714352,5949974,6278773,6767176,6886861,7414968,7947968,8357411,8795168,9267565,10058340,10983359,11822335,12408350,11931753,12351732,12945201,14030839,14652876
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",110822,119519,138714,156730,176887,205726,239248,265872,306127,347370,403247,455863,523817,576012,635576,717525,791077,842935,864260,960385,1054506,1166398,1283362,1384315,1434949,1443436,1431418,1424122,1466844,1571597,1664048,1790119,2069246,2247148,2529940,2864891,3047992,3291097,3422270,3527934,3500125,3650518,3998262,4146510,4270887
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",80998,88476,103724,116858,125289,144153,171556,186228,215974,243335,281423,317129,355503,388957,431169,478190,530595,569512,587923,644171,721819,802370,887830,982446,1025060,1034343,1014655,1010107,1035376,1114735,1195180,1287086,1467007,1591881,1813662,2071719,2193320,2402839,2524327,2631900,2631988,2778044,3055705,3129450,3218003
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",29824,31043,34990,39872,51598,61573,67692,79644,90153,104035,121824,138734,168314,187055,204407,239335,260482,273423,276337,316214,332687,364028,395532,401869,409889,409093,416763,414015,431468,456862,468868,503033,602239,655267,716278,793172,854672,888258,897943,896034,868137,872474,942557,1017060,1052884
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",200584,202616,219134,250066,308321,419432,367169,561313,483390,474320,716135,894019,654191,698160,621458,699432,673833,802835,894276,1032908,972490,1062711,1087705,1222927,1453707,1395775,1372959,1544559,1434903,1471941,1460550,1576987,1584498,1966975,1933809,2469806,2601495,2553805,2702602,2547942,2383950,3148916,4004933,4458669,4565813
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",59966,53376,60004,71267,112416,199089,124286,274799,191326,142639,346894,501798,262564,292955,193866,221678,197758,306599,342687,363440,329999,357547,220420,294641,445903,395950,259490,284002,204306,60096,16350,95071,19219,297118,194880,614561,640290,401944,774637,400038,436655,1028585,1687927,1788029,1754440
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",140618,149240,159130,178799,195905,220343,242883,286514,292064,331681,369241,392221,391627,405205,427592,477754,476075,496236,551589,669468,642491,705164,867285,928286,1007804,999825,1113469,1260557,1230597,1411845,1444200,1481916,1565279,1669857,1738929,1855245,1961205,2151861,1927965,2147904,1947295,2120331,2317006,2670640,2811373
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",137917,138871,142153,145354,153762,163320,170339,173782,179070,185586,197044,202903,207514,205351,211093,217562,223569,227198,231475,243334,245816,253759,267697,262789,262890,266806,278216,288670,289487,303818,309799,311128,311943,319271,325957,328643,345020,356784,366756,369109,354533,354000,369774,386153,401231
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",119290,119546,122776,124820,132488,140447,146154,149670,154380,160938,170895,174795,178917,174655,177924,184775,190146,193459,196710,206242,207633,214246,220600,215666,214994,217855,227705,237414,239311,249567,255283,257605,258632,263956,268351,268495,281236,290442,295897,297633,281526,281167,292447,308198,321694
"12540","Bakersfield, CA (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",18627,19325,19377,20534,21274,22873,24185,24112,24690,24648,26149,28108,28597,30696,33169,32787,33423,33739,34765,37092,38183,39513,47097,47123,47896,48951,50511,51256,50176,54251,54516,53523,53311,55315,57606,60148,63784,66342,70859,71476,73007,72833,77327,77955,79537
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",8679486,9443907,10338891,11358367,12540289,13846212,15019160,16340101,17822234,19894804,21948572,24605434,27185885,29251544,31297684,34363012,37106365,39808417,42499654,46416071,49602298,52552060,54470993,57121179,59120212,61638603,64477167,67591316,71660237,76703495,81691667,87754992,92541396,96262113,100607307,108293549,113957566,121704543,127478112,131677037,131371616,134815745,142840906,149131043,150885704
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",8650315,9413256,10315960,11326702,12493252,13802869,14969270,16298533,17791006,19848538,21905116,24581216,27150706,29215974,31268984,34294529,37039031,39754472,42433807,46338693,49525352,52463999,54396054,57029047,59026480,61553152,64401447,67481859,71571891,76599670,81587273,87626145,92434535,96176299,100535552,108202796,113882328,121643066,127423944,131616308,131283181,134738477,142737037,148993400,150773471
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",29171,30651,22931,31665,47037,43343,49890,41568,31228,46266,43456,24218,35179,35570,28700,68483,67334,53945,65847,77378,76946,88061,74939,92132,93732,85451,75720,109457,88346,103825,104394,128847,106861,85814,71755,90753,75238,61477,54168,60729,88435,77268,103869,137643,112233
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",2072804,2094838,2132113,2152232,2167899,2179392,2184332,2188964,2201877,2204362,2209160,2203385,2214413,2220748,2228439,2244735,2255970,2285633,2309719,2340870,2360610,2390543,2418136,2440078,2458038,2475364,2490370,2501453,2513492,2525266,2540307,2557958,2575471,2596501,2614232,2630946,2644231,2658162,2667619,2679819,2696018,2715312,2734235,2753922,2770738
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",4187,4508,4849,5277,5785,6353,6876,7465,8094,9025,9935,11167,12277,13172,14045,15308,16448,17417,18400,19829,21012,21983,22526,23410,24052,24901,25891,27021,28510,30374,32158,34307,35932,37074,38484,41161,43097,45785,47787,49137,48728,49650,52242,54152,54457
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",7302511,7835549,8428226,9174238,10117050,11062936,11711457,12737247,13819212,15378139,16837326,18311437,20029450,20901858,22564765,24853442,27006421,28973014,31318792,34438495,36553545,38700598,39670346,41292558,42678968,44347486,46169550,48130233,50886042,54831904,59153353,63421040,67309504,70634673,73797201,79575997,83981519,88886552,92005692,94006180,93769658,96435194,100967330,105361135,107225942
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",464657,496727,552062,629686,797680,907009,956010,1058328,1154071,1319784,1515579,1651213,1938378,2050386,2279282,2588034,2895298,3148149,3371142,3819264,4076335,4397500,4548811,4706269,4858715,5092663,5271529,5437439,5714625,6026812,6436335,6821473,7382128,7715901,8032211,8688175,9156826,9770490,10200574,10554100,10499668,10912953,10181371,10588158,12055924
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",225214,240245,266058,299098,380886,433873,456535,492364,533165,604553,702426,774724,920757,981625,1082337,1208702,1394443,1526680,1635821,1874149,2025785,2185392,2276688,2347567,2428467,2558524,2677359,2784250,2930062,3099048,3335013,3521030,3792759,3973391,4127565,4385483,4662178,4983822,5253806,5426291,5405405,5509528,4466634,4621769,6162544
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",239443,256482,286004,330588,416794,473136,499475,565964,620906,715231,813153,876489,1017621,1068761,1196945,1379332,1500855,1621469,1735321,1945115,2050550,2212108,2272123,2358702,2430248,2534139,2594170,2653189,2784563,2927764,3101322,3300443,3589369,3742510,3904646,4302692,4494648,4786668,4946768,5127809,5094263,5403425,5714737,5966389,5893380
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",69994,65337,144092,236017,317719,393152,484515,610916,752162,911878,1113341,1340289,1316416,1387813,1451043,1611788,1771307,1925276,2090181,2262144,2396400,2494572,2580267,2766237,2908614,3072681,3169837,3335457,3596585,3868483,4206829,4664461,4829516,4962278,5211579,5423533,5655196,5820944,6124005,6327834,6396322,6567866,6719468,6549918,6384538
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",6907848,7404159,8020256,8780569,9637089,10549079,11239962,12289835,13417303,14970233,16435088,18000513,19407488,20239285,21736526,23877196,25882430,27750141,30037831,32881375,34873610,36797670,37701802,39352526,40728867,42327504,44067858,46028251,48768002,52673575,56923847,61264028,64756892,67881050,70976569,76311355,80479889,84937006,87929123,89779914,89666312,92090107,97505427,101322895,101554556
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",1180744,1331137,1454854,1581242,1761482,1994104,2146735,2293970,2531768,2858449,3177798,3809753,4623790,5517212,5769500,6525682,7057208,7558913,7897766,8697015,9499968,10068469,10378637,10639466,10995714,11576141,12383417,12967963,14159435,15021824,15244713,16510382,17011111,16915700,17369807,19176087,19622240,22369756,23990582,24992123,22793233,22726277,24815701,26705435,27531256
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",590894,708611,863781,996556,1141718,1303029,1632463,1756296,1873163,2066122,2335686,2795168,3154607,3495047,3791658,3960134,4166727,4499363,4564057,4837681,5228720,5685921,6390554,7129187,7395631,7734958,8025892,8595102,8732800,9008096,9523107,9980582,10773393,11465363,12260931,12806107,13855437,14397781,15558407,16905000,18912071,19999361,20519778,21102713,21799892
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",5940607,6376078,6788812,7348231,8101400,8892906,9320928,10077811,10882090,12097291,13226079,14412361,15735309,16360992,17568169,19215644,20813104,22291948,24267194,26506071,28177613,29819196,30246855,31078797,31979961,33431122,34852908,36533319,38872219,41403155,44463873,47708842,50298341,52152552,54134259,58005837,61251910,64811892,67805854,69384192,68621503,70323889,73153470,76484193,77599190
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",798690,881597,1016949,1146244,1282366,1426854,1607522,1766003,1988043,2228930,2498938,2783315,3132843,3369804,3715872,4057711,4434623,4790371,5039374,5484096,5967594,6384519,6598617,7132290,7382267,7632029,7755175,7872413,8293444,8823425,9559627,10227016,10787916,11470030,12219648,13481943,14456925,14995423,15554951,16115189,16725328,17485255,18562809,18663998,18891128
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",559247,625115,730945,815656,865572,953718,1108047,1200039,1367137,1513699,1685785,1906826,2115222,2301043,2518927,2678379,2933768,3168902,3304053,3538981,3917044,4172411,4326494,4773588,4952019,5097890,5161005,5219224,5508881,5895661,6458305,6926573,7198547,7727520,8315002,9179251,9962277,10208755,10608183,10987380,11631065,12081830,12848072,12697609,12997748
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",239443,256482,286004,330588,416794,473136,499475,565964,620906,715231,813153,876489,1017621,1068761,1196945,1379332,1500855,1621469,1735321,1945115,2050550,2212108,2272123,2358702,2430248,2534139,2594170,2653189,2784563,2927764,3101322,3300443,3589369,3742510,3904646,4302692,4494648,4786668,4946768,5127809,5094263,5403425,5714737,5966389,5893380
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",563214,577874,622465,679763,733284,743176,783007,893433,949079,1051918,1112309,1115761,1161298,1171062,1280724,1580087,1758694,1890695,2012224,2448328,2408338,2496883,2824874,3081471,3316740,3284335,3561467,3724501,3720379,4605324,5129853,5485182,6223247,7012091,7443294,8088217,8272684,9079237,8644887,8506799,8422827,8626050,9251051,10212944,10735624
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",18728,20063,12934,22309,35195,29354,34864,22895,11113,26752,22280,2318,13958,13064,7359,47462,46561,34816,47147,55932,53575,60281,47422,65165,64217,56430,42817,75277,51904,66273,68590,85938,61650,28425,20129,40012,34164,15368,-113,9193,39246,30539,63665,76886,46959
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",544486,557811,609531,657454,698089,713822,748143,870538,937966,1025166,1090029,1113443,1147340,1157998,1273365,1532625,1712133,1855879,1965077,2392396,2354763,2436602,2777452,3016306,3252523,3227905,3518650,3649224,3668475,4539051,5061263,5399244,6161597,6983666,7423165,8048205,8238520,9063869,8645000,8497606,8383581,8595511,9187386,10136058,10688665
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",991148,991821,994410,1011325,1041876,1056134,1038096,1040323,1068371,1108082,1139209,1139485,1146005,1137050,1164025,1202935,1243523,1276452,1332191,1366737,1393176,1404128,1358484,1339950,1347488,1371332,1394314,1409343,1436116,1465276,1507673,1541686,1545739,1558915,1568784,1597635,1630588,1663770,1696185,1695318,1659308,1648588,1679961,1710723,1730491
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",910978,910497,910574,923559,950956,963736,943297,942622,968658,1006893,1035898,1031463,1037500,1020852,1042738,1079581,1110885,1137691,1176307,1205590,1227965,1229444,1181510,1168680,1173597,1189024,1205635,1213880,1240283,1261370,1295051,1315245,1320506,1326742,1321889,1334783,1350651,1371333,1382501,1376622,1336212,1328424,1347495,1377765,1391290
"12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",80170,81324,83836,87766,90920,92398,94799,97701,99713,101189,103311,108022,108505,116198,121287,123354,132638,138761,155884,161147,165211,174684,176974,171270,173891,182308,188679,195463,195833,203906,212622,226441,225233,232173,246895,262852,279937,292437,313684,318696,323096,320164,332466,332958,339201
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",371728,409852,442614,488967,541969,602949,667661,759221,815515,896995,1002856,1120016,1223029,1302541,1401126,1551412,1640836,1742807,1907389,2104912,2271851,2343180,2396865,2503882,2606655,2714931,2780968,2901864,3037336,3201375,3330848,3563984,3750603,3915543,4080016,4264707,4397799,4646524,4874872,5057215,5166781,5159429,5353195,5483614,5630479
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",366797,404903,437948,484004,532817,592773,662670,746559,810027,890961,998228,1117722,1214242,1295490,1395973,1542708,1634125,1735030,1897812,2096493,2263064,2332356,2389922,2493411,2597522,2707736,2774938,2893910,3033071,3194220,3322992,3556387,3743915,3911648,4075369,4257294,4391653,4643680,4869260,5054786,5165479,5147628,5349310,5480562,5626411
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",4931,4949,4666,4963,9152,10176,4991,12662,5488,6034,4628,2294,8787,7051,5153,8704,6711,7777,9577,8419,8787,10824,6943,10471,9133,7195,6030,7954,4265,7155,7856,7597,6688,3895,4647,7413,6146,2844,5612,2429,1302,11801,3885,3052,4068
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",125729,125812,127935,129035,130797,132038,133434,135542,136134,136912,137157,137228,137952,138020,138101,138488,138654,139169,140207,142639,145402,147046,147315,146435,146752,147000,145724,145356,144910,144574,144902,144937,146110,147298,148759,148814,149726,151446,152232,153372,153770,153826,153776,153509,153364
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",2957,3258,3460,3789,4144,4566,5004,5601,5991,6552,7312,8162,8866,9437,10146,11203,11834,12523,13604,14757,15625,15935,16270,17099,17762,18469,19084,19964,20960,22144,22987,24590,25670,26582,27427,28658,29372,30681,32023,32974,33601,33541,34812,35722,36713
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",313503,340685,366537,409407,454338,490959,533512,621929,668947,739279,830069,905018,972047,1012552,1103595,1227157,1299590,1372353,1521884,1696399,1851503,1881831,1869680,1965087,2047015,2114225,2146485,2208947,2309790,2454660,2596581,2750072,2938860,3047656,3115191,3283156,3394050,3573628,3656023,3683892,3683676,3679912,3713256,3802073,3907926
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",22477,24136,26637,31014,38652,43214,47314,56185,60903,68841,79837,86748,99796,106957,117253,134109,142720,149155,162172,184350,197204,210932,211943,224740,240365,251418,257778,261809,273135,288043,301182,313655,334892,337239,338962,355449,373637,394633,411455,420275,416532,420648,382943,391115,452874
"12620","Bangor, ME (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",10104,10830,11952,13579,16943,18954,20610,23570,25573,28733,33596,37098,43364,46764,50549,56433,62361,66799,74353,85950,95691,102535,104817,111714,118992,125265,129750,132250,138016,145278,152366,158279,171164,177666,180783,191883,202390,215606,226753,229998,228603,227371,186494,189649,245315
