"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",242946,235400,228463,270932,342771,306027,378723,359949,371833,439985,432617,318164,409181,335281,262196,510274,540731,524304,622532,558457,625772,632867,575499,689022,606344,686804,636065,855630,785663,722061,752076,768277,823025,924875,1034321,1163856,1028217,1088295,1156117,1441186,1334646,1344554,1806797,1747567,2144077
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",71895,67378,53453,80746,138671,95429,154177,91344,76670,126701,91971,-12815,79077,14075,-94244,97424,116991,84046,121847,63447,112809,111893,73687,138070,64796,133457,37879,171682,140880,94761,55089,102034,87508,73124,148640,217602,75759,75712,159142,300109,190072,154079,409752,268926,593995
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",171051,168022,175010,190186,204100,210598,224546,268605,295163,313284,340646,330979,330104,321206,356440,412850,423740,440258,500685,495010,512963,520974,501812,550952,541548,553347,598186,683948,644783,627300,696987,666243,735517,851751,885681,946254,952458,1012583,996975,1141077,1144574,1190475,1397045,1478641,1550082
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","7010","...","Total employment",214018,212356,210300,214657,228249,240167,239713,244139,248987,252434,258678,254695,252829,240304,234411,239493,238957,236611,238816,243647,249190,255033,259337,259910,258410,262007,267940,273070,278126,285891,285737,288229,284041,279462,279243,284096,289370,291168,293889,294566,283657,280434,284322,285147,286321
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","7020","...","  Wage and salary employment",182502,180688,177916,181269,193611,205035,204875,209050,214221,218112,223416,217851,215653,201929,195441,200717,200121,197531,200693,205700,211454,215805,219079,219822,218559,222335,226132,230695,235189,242160,242715,243891,240330,236359,234823,238603,243494,244572,245429,246903,235284,233031,235724,237642,237917
"89209","Davenport-Moline, IA-IL (Combined Statistical Area)","","CA4","7040","...","  Proprietors employment",31516,31668,32384,33388,34638,35132,34838,35089,34766,34322,35262,36844,37176,38375,38970,38776,38836,39080,38123,37947,37736,39228,40258,40088,39851,39672,41808,42375,42937,43731,43022,44338,43711,43103,44420,45493,45876,46596,48460,47663,48373,47403,48598,47505,48404
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",4547715,4788961,5019988,5441164,5942337,6384470,6875412,7530907,8275164,9097409,10033974,10856857,11576160,12056373,12858505,14346072,15341282,16175291,16812195,18166836,19496602,20402694,21104880,22128112,22986529,24091442,25468920,26461509,27925769,29099609,29745157,31231014,32005279,32357200,33075448,33875303,34729466,36678960,37702793,38383445,37735846,38475625,40815780,41930050,42617073
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",4494769,4732612,4967631,5385659,5843761,6274084,6755782,7425166,8192052,9018805,9923648,10775774,11571813,12043026,12891190,14245569,15213363,16075762,16713416,18056785,19339206,20238944,21015502,21986708,22867349,23946470,25355588,26339240,27714191,28953733,29663936,31094113,31860230,32287784,32986423,33700997,34620065,36567622,37572769,38201443,37508130,38251448,40461231,41711807,42315304
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",52946,56349,52357,55505,98576,110386,119630,105741,83112,78604,110326,81083,4347,13347,-32685,100503,127919,99529,98779,110051,157396,163750,89378,141404,119180,144972,113332,122269,211578,145876,81221,136901,145049,69416,89025,174306,109401,111338,130024,182002,227716,224177,354549,218243,301769
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",1079369,1092682,1095139,1092777,1086725,1081886,1080666,1075387,1069653,1070136,1074567,1074012,1071969,1064457,1060643,1063643,1067207,1069909,1076051,1083793,1084158,1086705,1093160,1098130,1101293,1099827,1101184,1100046,1096589,1096270,1092963,1091135,1089101,1088477,1088035,1088902,1087969,1086306,1084088,1082239,1080307,1083219,1083317,1080920,1079679
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",4213,4383,4584,4979,5468,5901,6362,7003,7736,8501,9338,10109,10799,11326,12123,13488,14375,15118,15624,16762,17983,18775,19306,20151,20872,21905,23129,24055,25466,26544,27215,28623,29387,29727,30399,31110,31921,33765,34778,35467,34931,35520,37677,38791,39472
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",4007435,4125820,4234977,4625486,5076859,5321614,5525710,6146365,6797958,7501833,8232080,8531101,9074640,9117359,9715531,11071030,11952581,12636743,13185400,14457265,15286163,15867291,16314161,17251752,17992403,18948896,19845959,20520699,21682002,22555652,23252956,24224673,24657564,24834838,25516174,26480953,26947831,28111222,28051883,27985355,26813765,27296419,28672372,29430722,30096384
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",247797,250470,263925,305555,385916,416216,420871,487090,545244,621982,708584,732731,839216,851594,946928,1098944,1218123,1336673,1398431,1589723,1690730,1800105,1907041,2008384,2120367,2259118,2388439,2440978,2512553,2534597,2615760,2635845,2697270,2678628,2771436,2907657,2967038,3106317,3109016,3152261,3049850,3072620,2888219,2966548,3333415
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",115293,116946,122375,137845,174950,191160,193515,216897,240232,271105,312586,328198,381535,389780,422229,479550,543383,596816,626955,709612,765602,808875,854923,892283,945363,1021172,1085554,1121338,1186762,1229229,1273482,1308730,1320846,1338199,1356185,1396644,1446350,1521550,1538366,1554615,1492004,1515811,1261834,1298251,1682894
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",132504,133524,141550,167710,210966,225056,227356,270193,305012,350877,395998,404533,457681,461814,524699,619394,674740,739857,771476,880111,925128,991230,1052118,1116101,1175004,1237946,1302885,1319640,1325791,1305368,1342278,1327115,1376424,1340429,1415251,1511013,1520688,1584767,1570650,1597646,1557846,1556809,1626385,1668297,1650521
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-74571,-66338,-51241,-59581,-64978,-48469,-25151,-39644,-42632,-48148,-61152,-46744,-284329,-280815,-297700,-343681,-377299,-393021,-396396,-443065,-448962,-444150,-482392,-501348,-546120,-594227,-637496,-652844,-733756,-730575,-770181,-804759,-742802,-695418,-686773,-680142,-665912,-673421,-590291,-525375,-471142,-476186,-527434,-504231,-468097
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",3685067,3809012,3919811,4260350,4625965,4856929,5079688,5619631,6210082,6831703,7462344,7751626,7951095,7984950,8470903,9628405,10357159,10907049,11390573,12424477,13146471,13623036,13924728,14742020,15325916,16095551,16820024,17426877,18435693,19290480,19867015,20784069,21217492,21460792,22057965,22893154,23314881,24331484,24352576,24307719,23292773,23747613,25256719,25959943,26294872
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",607501,680395,737225,780075,849159,947796,1045561,1115261,1239599,1380835,1543231,1828735,2194113,2399833,2613464,2897527,3041190,3203240,3277427,3482127,3958867,4089531,4303169,4215546,4393225,4593162,5069424,5316485,5649761,5887422,5840427,6118376,6026465,5820554,5696029,5415389,5531636,6089633,6654151,6768164,6155588,6084925,6695542,7124396,7264667
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",255147,299554,362952,400739,467213,579745,750163,796015,825483,884871,1028399,1276496,1430952,1671590,1774138,1820140,1942933,2065002,2144195,2260232,2391264,2690127,2876983,3170546,3267388,3402729,3579472,3718147,3840315,3921707,4037715,4328569,4761322,5075854,5321454,5566760,5882949,6257843,6696066,7307562,8287485,8643087,8863519,8845711,9057534
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","50","...","Wages and salaries",3259857,3346890,3385227,3682012,4028618,4213308,4313157,4805187,5318748,5884899,6449425,6714156,7208902,7221109,7638451,8593410,9270265,9812538,10255589,11202960,11666142,12138288,12442219,12975984,13492787,14252338,15162816,15708382,16613554,17221767,17858262,18506844,18552103,18609556,18976704,19533838,19904418,20590891,20766799,20615490,19563397,19748190,20483546,21156093,21331681
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","60","...","Supplements to wages and salaries",422525,452147,506421,569461,625219,663135,730038,810007,926698,1032128,1151470,1241899,1368150,1429336,1589062,1784280,1960240,2130198,2200937,2466987,2662752,2828933,3015959,3299208,3460254,3582431,3615824,3629189,3679264,3828903,3951988,4090867,4347037,4479803,4780009,5010947,5152576,5413747,5380442,5385620,5167023,5337978,5531644,5551876,5817655
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",290021,318623,364871,401751,414253,438079,502682,539814,621686,681251,755472,837366,910469,967522,1064363,1164886,1285500,1390341,1429461,1586876,1737624,1837703,1963841,2183107,2285250,2344485,2312939,2309549,2353473,2523535,2609710,2763752,2970613,3139374,3364758,3499934,3631888,3828980,3809792,3787974,3609177,3781169,3905259,3883579,4167134
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",132504,133524,141550,167710,210966,225056,227356,270193,305012,350877,395998,404533,457681,461814,524699,619394,674740,739857,771476,880111,925128,991230,1052118,1116101,1175004,1237946,1302885,1319640,1325791,1305368,1342278,1327115,1376424,1340429,1415251,1511013,1520688,1584767,1570650,1597646,1557846,1556809,1626385,1668297,1650521
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",325053,326783,343329,374013,423022,445171,482515,531171,552512,584806,631185,575046,497588,466914,488018,693340,722076,694007,728874,787318,957269,900070,855983,976560,1039362,1114127,1067319,1183128,1389184,1504982,1442706,1626962,1758424,1745479,1759461,1936168,1890837,2106584,1904642,1984245,2083345,2210251,2657182,2722753,2947048
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",44580,46711,42735,45297,85941,95945,101253,83298,63095,61696,91996,62131,-14107,-7586,-53419,79240,105631,77869,76338,85494,131539,134023,60923,111250,86888,114675,84407,95011,181643,109307,45152,99743,102876,29168,41422,122157,63307,67173,68223,127404,171347,179034,302359,156399,228725
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",280473,280072,300594,328716,337081,349226,381262,447873,489417,523110,539189,512915,511695,474500,541437,614100,616445,616138,652536,701824,825730,766047,795060,865310,952474,999452,982912,1088117,1207541,1395675,1397554,1527219,1655548,1716311,1718039,1814011,1827530,2039411,1836419,1856841,1911998,2031217,2354823,2566354,2718323
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","7010","...","Total employment",495934,492061,476984,488763,501519,502029,484661,496083,511809,531058,539440,527203,520547,500969,503926,530465,547184,562048,577549,589688,600887,603246,600781,595963,601385,617197,630475,633355,642254,650060,645667,654082,644408,633607,630755,631206,630029,629947,629149,615778,586874,580787,589236,593277,597302
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","7020","...","  Wage and salary employment",438653,434086,418111,426541,439284,438438,420666,431839,446216,465221,474172,460330,453419,433034,434348,459189,474646,487676,500296,511475,522693,525757,517951,515594,519984,532291,543618,545078,552904,556773,556197,559935,551770,541118,534820,532225,528318,526341,521294,509071,479107,473362,479498,485227,487289
"89212","Dayton-Springfield-Sidney, OH (Combined Statistical Area)","","CA4","7040","...","  Proprietors employment",57281,57975,58873,62222,62235,63591,63995,64244,65593,65837,65268,66873,67128,67935,69578,71276,72538,74372,77253,78213,78194,77489,82830,80369,81401,84906,86857,88277,89350,93287,89470,94147,92638,92489,95935,98981,101711,103606,107855,106707,107767,107425,109738,108050,110013
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",5521181,6224609,7076115,7977805,9022190,10059543,11124859,12299206,13782339,15992350,18286150,20891681,24092350,26621258,28639662,31365114,33178638,34354422,35453514,37361065,40575610,43052239,45636585,49486865,53698366,57796275,62625131,67610276,72871668,81268474,88545397,99938727,105091809,104552585,106223446,110920782,118478947,128111162,134286417,140887136,136656541,139425713,150574650,161342197,166174438
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",5442698,6119795,6982516,7872204,8901874,9898940,10961186,12172605,13704817,15892482,18210704,20843354,24001738,26574965,28565961,31258290,33100798,34263684,35328460,37208825,40397366,42873290,45479587,49323255,53472653,57637689,62479396,67434752,72653335,81054385,88308625,99736604,104784462,104372915,106062406,110683906,118190995,127902167,134044850,140651816,136459982,139213946,150294672,161017399,165862539
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",78483,104814,93599,105601,120316,160603,163673,126601,77522,99868,75446,48327,90612,46293,73701,106824,77840,90738,125054,152240,178244,178949,156998,163610,225713,158586,145735,175524,218333,214089,236772,202123,307347,179670,161040,236876,287952,208995,241567,235320,196559,211767,279978,324798,311899
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",1317248,1348516,1397359,1456642,1511791,1537303,1560714,1595697,1634307,1688572,1739376,1775662,1818470,1867821,1914671,1942194,1968465,1984945,1994323,1990037,1995116,2016559,2069406,2138935,2209289,2264600,2322340,2380322,2444496,2505200,2578798,2647196,2711256,2748483,2772502,2799868,2835869,2889140,2943806,2998272,3050800,3104199,3158759,3215516,3277309
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",4191,4616,5064,5477,5968,6544,7128,7708,8433,9471,10513,11766,13249,14253,14958,16149,16855,17307,17777,18774,20337,21349,22053,23136,24306,25522,26966,28404,29811,32440,34336,37753,38761,38040,38313,39616,41779,44342,45617,46989,44794,44915,47669,50176,50705
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",4558436,5087728,5813382,6643534,7576861,8372967,9108488,10162713,11503632,13484914,15525119,17519076,19979178,21970055,23506867,25819426,27292976,28188450,28976239,30557905,32407918,34620383,37049451,40596536,44203371,47045706,50461387,54567938,59306779,66762564,74217957,84311760,88716278,87679465,88718704,93017841,98213939,104473168,107900349,113595941,109195703,111613563,116187070,124318915,129886787
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",275947,302393,357794,433673,570809,641564,678817,777143,891753,1071164,1302858,1493343,1840683,2084364,2261074,2565420,2775902,2894724,2948861,3211460,3450288,3772278,4140638,4485612,4927442,5285576,5644118,6032193,6518316,6846189,7493195,8391076,8782728,8960182,9088327,9677201,10219808,10840797,11392551,11876343,11435866,11605877,10951756,11523607,13551260
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",137839,150553,176334,209561,276693,313694,331932,366743,419364,498825,614060,713162,889760,1007527,1075769,1196681,1334832,1401217,1432037,1561869,1698241,1853392,2038190,2202856,2407991,2598166,2801603,3008688,3253646,3576108,3927226,4393871,4611984,4553945,4602703,4835362,5110822,5497138,5854901,6142996,5979994,6052045,4981339,5211681,7067293
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",138108,151840,181460,224112,294116,327870,346885,410400,472389,572339,688798,780181,950923,1076837,1185305,1368739,1441070,1493507,1516824,1649591,1752047,1918886,2102448,2282756,2519451,2687410,2842515,3023505,3264670,3270081,3565969,3997205,4170744,4406237,4485624,4841839,5108986,5343659,5537650,5733347,5455872,5553832,5970417,6311926,6483967
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-13097,-15030,-22958,-32831,-47700,-62503,-72386,-94734,-120442,-147388,-184005,-216092,-257199,-284884,-299338,-305955,-313596,-311698,-307431,-308244,-306126,-307859,-330387,-342950,-360116,-358346,-372075,-384059,-420344,-489662,-559319,-677565,-679481,-577747,-590481,-611555,-626191,-678001,-699612,-737921,-701737,-709047,-735520,-809981,-865218
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",4269392,4770305,5432630,6177030,6958352,7668900,8357285,9290836,10491437,12266362,14038256,15809641,17881296,19600807,20946455,22948051,24203478,24982028,25719947,27038201,28651504,30540246,32578426,35767974,38915813,41401784,44445194,48151686,52368119,59426713,66165443,75243119,79254069,78141536,79039896,82729085,87367940,92954370,95808186,100981677,97058100,99298639,104499794,111985327,115470309
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",895623,1023389,1143208,1248711,1416135,1636647,1808705,1959948,2183974,2523112,2903575,3535946,4400324,4980468,5452409,6060813,6506054,6719942,6862945,7291677,8539816,8883729,9063505,9241639,9971819,11293214,12486179,13553965,14553988,15848187,16025643,17965757,18485205,18054375,18422133,19080729,21296601,24658442,27218307,27200988,24635641,23570338,28938462,31792057,32454751
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",356166,430915,500277,552064,647703,753996,958869,1048422,1106928,1202876,1344319,1546094,1810730,2039983,2240798,2356250,2469106,2652452,2870622,3031187,3384290,3628264,3994654,4477252,4810734,5101277,5693758,5904625,5949561,5993574,6354311,6729851,7352535,8356674,8761417,9110968,9814406,10498350,11259924,12704471,14962800,16556736,17136394,17564813,18249378
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","50","...","Wages and salaries",3631190,4050301,4616028,5238536,5991119,6566990,7083366,7908357,8912563,10403378,12035143,13769538,15806788,17466926,18419584,20164211,21286833,21819155,22336906,23377759,24564937,26311530,28136808,30299197,32599106,34619094,37230724,40220085,44136347,49411645,54740636,62299531,63795941,62135985,62778568,65680385,69109497,73962510,78627128,81219813,78096201,79519521,83148819,88564123,92086152
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","60","...","Supplements to wages and salaries",427695,486476,591524,708501,813387,907293,1046972,1183135,1384041,1609150,1886399,2165517,2528100,2880894,3191232,3533914,3833743,4038289,4124893,4436387,4888769,5347461,5898922,6748817,7352043,7705409,7931017,8326318,8964804,9568901,10424260,11800190,12561050,12624832,13188676,13865088,14753954,15053446,15417576,15883651,16310075,16504880,16523942,17456800,18591807
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",289587,334636,410064,484389,519271,579423,700087,772735,911652,1036811,1197601,1385336,1577177,1804057,2005927,2165175,2392673,2544782,2608069,2786796,3136722,3428575,3796474,4466061,4832592,5017999,5088502,5302813,5700134,6298820,6858291,7802985,8390306,8218595,8703052,9023249,9644968,9709787,9879926,10150304,10854203,10951048,10553525,11144874,12107840
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",138108,151840,181460,224112,294116,327870,346885,410400,472389,572339,688798,780181,950923,1076837,1185305,1368739,1441070,1493507,1516824,1649591,1752047,1918886,2102448,2282756,2519451,2687410,2842515,3023505,3264670,3270081,3565969,3997205,4170744,4406237,4485624,4841839,5108986,5343659,5537650,5733347,5455872,5553832,5970417,6311926,6483967
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",499551,550951,605830,696497,772355,898684,978150,1071221,1207028,1472386,1603577,1584021,1644290,1622235,1896051,2121301,2172400,2331006,2514440,2743759,2954212,2961392,3013721,3548522,4252222,4721203,5299646,6021535,6205628,7782018,9053061,10212039,12359287,12918648,12751460,13472368,14350488,15457212,13855645,16492477,14789427,15589162,16514309,18297992,19208828
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",54294,79471,70106,80423,88054,126501,129727,91626,38170,47944,19829,-8627,36466,-10041,19017,52539,21931,37712,71268,91610,113461,103732,84838,91819,144537,57764,41332,76561,102875,97098,116798,63976,164355,17916,20167,88615,122233,52091,63636,63240,5862,44515,114107,145622,88531
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",445257,471480,535724,616074,684301,772183,848423,979595,1168858,1424442,1583748,1592648,1607824,1632276,1877034,2068762,2150469,2293294,2443172,2652149,2840751,2857660,2928883,3456703,4107685,4663439,5258314,5944974,6102753,7684920,8936263,10148063,12194932,12900732,12731293,13383753,14228255,15405121,13792009,16429237,14783565,15544647,16400202,18152370,19120297
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","7010","...","Total employment",636972,657142,692201,741836,803040,820334,822980,856900,907210,977059,1033612,1068741,1112104,1145421,1166396,1235194,1256371,1249971,1238460,1270586,1287576,1310857,1341414,1367980,1426971,1487141,1532192,1585881,1656149,1725956,1781033,1859739,1872350,1846341,1834260,1861110,1905731,1950691,2019828,2045886,1997992,1983347,2031497,2084884,2150507
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","7020","...","  Wage and salary employment",549966,566548,597437,639623,691866,706606,705788,732543,772269,834513,883947,906540,940292,960556,968525,1021424,1032845,1020896,1012805,1025249,1050276,1074311,1089560,1124907,1170987,1213721,1255325,1292255,1346334,1400179,1453487,1514645,1522819,1487074,1460446,1474042,1502635,1534976,1567614,1586395,1519855,1504227,1533596,1581353,1636930
"89216","Denver-Aurora, CO (Combined Statistical Area)","","CA4","7040","...","  Proprietors employment",87006,90594,94764,102213,111174,113728,117192,124357,134941,142546,149665,162201,171812,184865,197871,213770,223526,229075,225655,245337,237300,236546,251854,243073,255984,273420,276867,293626,309815,325777,327546,345094,349531,359267,373814,387068,403096,415715,452214,459491,478137,479120,497901,503531,513577
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",305538,324105,336510,359114,364220,399463,456807,404294,462866,550663,602929,655196,761390,842812,933435,994860,1048767,1094966,1138113,1164641,1205660,1319037,1428983,1504607,1440473,1469194,1505402,1517780,1541014,1593325,1669453,1756200,1881986,1984289,2116643,2239720,2419071,2525438,2671661,2930317,3016350,3175431,3323456,3395249,3373149
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",303473,321400,332791,354654,357503,394765,452998,398784,456395,541569,590115,651342,754663,836984,926595,990776,1044305,1090230,1134625,1156243,1198139,1313660,1423950,1495896,1431862,1462176,1499857,1512207,1537891,1590090,1664122,1749309,1873685,1976499,2110741,2231374,2414991,2521080,2669602,2927479,3014762,3174116,3322346,3393479,3370311
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",2065,2705,3719,4460,6717,4698,3809,5510,6471,9094,12814,3854,6727,5828,6840,4084,4462,4736,3488,8398,7521,5377,5033,8711,8611,7018,5545,5573,3123,3235,5331,6891,8301,7790,5902,8346,4080,4358,2059,2838,1588,1315,1110,1770,2838
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",75803,76878,78732,72195,68884,72242,80827,69334,73738,80000,80739,84072,87546,90499,93089,93809,94010,93974,94885,93509,92012,92151,94750,95210,87838,88576,87572,86542,84563,84485,85038,85723,85959,85319,84509,85016,85938,85291,84419,82900,86045,88577,88319,90290,88773
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",4031,4216,4274,4974,5287,5530,5652,5831,6277,6883,7468,7793,8697,9313,10027,10605,11156,11652,11995,12455,13103,14314,15082,15803,16399,16587,17190,17538,18223,18859,19632,20487,21894,23257,25046,26345,28149,29610,31648,35348,35055,35849,37630,37604,37997
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",255695,260077,271994,291789,293557,317974,361215,312587,357729,419092,456314,484236,556567,613043,684655,725701,756967,787797,826272,843304,851023,923113,1014028,1063027,976948,987636,998256,994941,1013808,1026907,1080980,1144899,1197452,1280035,1409460,1494099,1590692,1688245,1766909,1933253,1977779,2114948,2177732,2167837,2121117
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",13355,14930,16661,17866,18654,21494,26332,22530,25343,29728,32875,35914,42669,46087,53432,58518,61485,65171,70770,76438,79227,90094,102124,108111,100152,101089,100435,100864,102276,104892,109048,115225,120962,128980,140737,150023,158117,166968,175462,193065,201631,218087,206228,207531,221285
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",5579,5872,6172,6641,7769,8990,10099,8979,10300,12538,13996,15395,18706,20799,23674,25770,27820,29362,31632,34287,36189,40225,45141,46229,44854,47384,48657,49006,50310,51353,53557,55709,58213,62092,66442,70207,73894,77174,81076,87970,91046,97125,78126,78673,99456
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",7776,9058,10489,11225,10885,12504,16233,13551,15043,17190,18879,20519,23963,25288,29758,32748,33665,35809,39138,42151,43038,49869,56983,61882,55298,53705,51778,51858,51966,53539,55491,59516,62749,66888,74295,79816,84223,89794,94386,105095,110585,120962,128102,128858,121829
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-976,-968,-1175,-1877,-1292,-869,-1390,1217,1099,5280,8673,13094,24172,19109,16929,18377,21893,22551,25138,33405,42009,52337,57893,59902,65233,72729,80555,89997,101491,110419,114775,119066,138587,135373,129341,132104,142522,162043,176510,192639,178696,166588,179050,195621,200609
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",241364,244179,254158,272046,273611,295611,333493,291274,333485,394644,432112,461416,538070,586065,648152,685560,717375,745177,780640,800271,813805,885356,969797,1014818,942029,959276,978376,984074,1013023,1032434,1086707,1148740,1215077,1286428,1398064,1476180,1575097,1683320,1767957,1932827,1954844,2063449,2150554,2155927,2100441
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",49089,61391,61240,64355,65151,73963,86108,72333,85583,108304,115685,126174,148189,168852,188605,207875,224063,235304,243798,246652,262157,292222,299100,307430,299275,291098,300983,300071,288868,318870,327928,347873,367806,373912,389274,402974,416243,411590,459804,504740,508436,527448,579395,617060,635409
"89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",15085,18535,21112,22713,25458,29889,37206,40687,43798,47715,55132,67606,75131,87895,96678,101425,107329,114485,113675,117718,129698,141459,160086,182359,199169,218820,226043,233635,239123,242021,254818,259587,299103,323949,329305,360566,427731,430528,443900,492750,553070,584534,593507,622262,637299
