year,CBSA,CBSA_name,indicator,value
2000,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.19542953
2002,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.98506135
2003,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.87531231
2004,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.26543419
2005,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.31174454
2006,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.52148249
2007,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.35001923
2008,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.62166993
2009,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.99749144
2010,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.71695468
2011,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.83916212
2012,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.43119263
2013,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.04372035
2014,10180,Abilene; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.89156086
2000,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.0425133
2002,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.36306637
2003,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.0035711
2004,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.76629374
2005,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.95891262
2006,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.19481561
2007,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.35155913
2008,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.67822798
2009,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.7440306
2010,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.5070492
2011,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.64858783
2012,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.69459143
2013,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.92351208
2014,10420,Akron; OH Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.47147263
2000,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.53222138
2002,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.7584103
2003,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.58524045
2004,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.61193499
2005,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.70019199
2006,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.55379164
2007,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.28050316
2008,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.9965373
2009,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.45958424
2010,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.52725542
2011,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.19619116
2012,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.82581525
2013,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.75358715
2014,10500,Albany; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.61308169
2000,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.82675062
2002,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.48744689
2003,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.59220464
2004,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.42544234
2005,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.1266497
2006,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.94335019
2007,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.60588963
2008,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.42363975
2009,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.9416639
2010,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.67004926
2011,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.02853395
2012,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.05825073
2013,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.70641262
2014,10540,Albany; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.34228232
2000,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.43069269
2002,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.67537796
2003,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.4049329
2004,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.2610288
2005,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.20259913
2006,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.09186285
2007,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.09043859
2008,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.2270643
2009,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.63452886
2010,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.98029997
2011,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.66343987
2012,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.21086843
2013,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.3499292
2014,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.07152948
2000,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.95904768
2002,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.87656204
2003,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.9224657
2004,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.16736562
2005,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.98388989
2006,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.76016808
2007,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.53527606
2008,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.6500961
2009,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.59218719
2010,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.74648568
2011,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.9769097
2012,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.98265385
2013,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.74790585
2014,10740,Albuquerque; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.4760993
2000,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.16510831
2002,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.51615192
2003,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.19710807
2004,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.72488168
2005,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.08572534
2006,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.10681653
2007,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.32977522
2008,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.03164486
2009,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.02532082
2010,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.37831468
2011,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.02084031
2012,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.28296317
2013,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.53736702
2014,10780,Alexandria; LA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.36458984
2000,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",0
2001,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",100.74404009
2002,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",103.09303476
2003,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",104.0806704
2004,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",104.91790397
2005,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",104.74649233
2006,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",106.3128487
2007,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",108.8001717
2008,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.43062202
2009,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.53548668
2010,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.71699353
2011,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.16803648
2012,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.56605887
2013,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",107.5624784
2014,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,"Average Annual Wage, indexed to 2000",109.91962081
2000,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",99.870759948
2002,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.11301874
2003,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.75042906
2004,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.08470709
2005,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.62047162
2006,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.16980972
2007,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.07230581
2008,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.26282146
2009,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.18842135
2010,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.48019738
2011,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.65309437
2012,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.41828492
2013,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.67503798
2014,11020,Altoona; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.58590936
2000,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.98663688
2002,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.35015448
2003,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.18633389
2004,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.3265097
2005,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.91357297
2006,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.07897188
2007,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.73304773
2008,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.8407139
2009,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.09083635
2010,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.40519961
2011,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.68354497
2012,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.7578307
2013,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.42504704
2014,11100,Amarillo; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.13633155
2000,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.68291037
2002,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.3941807
2003,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.05797416
2004,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.03186648
2005,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.77900899
2006,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.45042698
2007,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.51448797
2008,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.41015708
2009,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.6236523
2010,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.82485715
2011,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.87533819
2012,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.68598531
2013,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.85897275
2014,11180,Ames; IA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.97893715
2000,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.22002466
2002,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.32895796
2003,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.18868316
2004,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.16536541
2005,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.82284819
2006,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.9270743
2007,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.93679364
2008,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.56283879
2009,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.63265276
2010,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.22479346
2011,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.41139332
2012,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.82901395
2013,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.17829398
2014,11260,Anchorage; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.88073513
2000,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",93.622704167
2002,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",97.536644567
2003,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",99.413887807
2004,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",99.148226526
2005,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",98.096154517
2006,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",97.479706419
2007,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",99.507919104
2008,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",94.764354963
2009,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",94.272523982
2010,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",93.476069601
2011,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",92.382274776
2012,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",93.207400003
2013,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",93.015579113
2014,11460,Ann Arbor; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",93.573775756
2000,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",0
2001,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",102.91958209
2002,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",106.70588776
2003,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",109.42651903
2004,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",111.677413
2005,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",112.62721153
2006,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",113.42319375
2007,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",118.07692499
2008,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",119.83289609
2009,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",122.08279029
2010,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",121.52129126
2011,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",119.99855939
2012,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",116.7719284
2013,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",111.69044197
2014,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,"Average Annual Wage, indexed to 2000",110.92601657
2000,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.77838699
2002,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.90841567
2003,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.80188371
2004,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.487464
2005,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.5396043
2006,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.03332264
2007,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.55299148
2008,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.28026668
2009,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.05097505
2010,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.53329871
2011,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.42929378
2012,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.77700977
2013,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.24023438
2014,11540,Appleton; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.66377629
2000,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.79386785
2002,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.24416092
2003,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.8631076
2004,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.22540484
2005,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.28588486
2006,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.68067611
2007,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.42812428
2008,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.4598061
2009,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.65337937
2010,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.79945016
2011,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.50542061
2012,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.33024133
2013,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.70190611
2014,11700,Asheville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.58210852
2000,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.60601901
2002,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.00901455
2003,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.84713385
2004,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.59709072
2005,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.86454894
2006,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.88827608
2007,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.97750317
2008,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.03354192
2009,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.73787606
2010,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.38709381
2011,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.26006921
2012,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.35889002
2013,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.8878548
2014,12020,Athens-Clarke County; GA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.40141891
2000,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",0
2001,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",100.56947364
2002,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",100.48153786
2003,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",101.74403405
2004,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",102.89980721
2005,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",102.76890723
2006,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",103.35949535
2007,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",104.98345622
2008,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",102.77046268
2009,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",102.9817172
2010,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,"Average Annual Wage, indexed to 2000",103.57806853
